timestamp,accumulated_power,heart_rate,137,138,enhanced_speed,power,90,cadence,distance
2023-10-08 14:54:46+00:00,3184354,157.0,48.0,48.0,4.432,387.0,0.0,90.0,36981.87
2023-10-08 14:54:47+00:00,3184740,157.0,48.0,48.0,4.423,386.0,0.0,90.0,36986.38
2023-10-08 14:54:48+00:00,3185127,157.0,48.0,48.0,4.423,387.0,0.0,90.0,36991.08
2023-10-08 14:54:49+00:00,3185517,157.0,48.0,48.0,4.423,390.0,0.0,90.0,36995.91
2023-10-08 14:54:50+00:00,3185911,157.0,48.0,48.0,4.432,394.0,0.0,90.0,37000.28
2023-10-08 14:54:51+00:00,3186308,157.0,48.0,48.0,4.432,397.0,0.0,90.0,37004.77
2023-10-08 14:54:52+00:00,3186708,156.0,47.0,47.0,4.432,400.0,0.0,90.0,37009.13
2023-10-08 14:54:53+00:00,3187110,157.0,47.0,47.0,4.432,402.0,0.0,91.0,37013.62
2023-10-08 14:54:54+00:00,3187514,156.0,47.0,47.0,4.432,404.0,0.0,91.0,37017.93
2023-10-08 14:54:55+00:00,3187920,157.0,47.0,47.0,4.432,406.0,0.0,91.0,37022.15
2023-10-08 14:54:56+00:00,3188327,157.0,47.0,47.0,4.432,407.0,0.0,91.0,37026.75
2023-10-08 14:54:57+00:00,3188734,157.0,47.0,47.0,4.432,407.0,0.0,91.0,37031.11
2023-10-08 14:54:58+00:00,3189142,158.0,47.0,47.0,4.423,408.0,0.0,91.0,37035.16
2023-10-08 14:54:59+00:00,3189551,158.0,47.0,47.0,4.423,409.0,0.0,91.0,37039.4
2023-10-08 14:55:00+00:00,3189961,158.0,47.0,47.0,4.423,410.0,0.0,91.0,37043.55
2023-10-08 14:55:01+00:00,3190371,159.0,47.0,47.0,4.423,410.0,0.0,91.0,37048.5
2023-10-08 14:55:02+00:00,3190779,158.0,47.0,47.0,4.423,408.0,0.0,90.0,37053.02
2023-10-08 14:55:03+00:00,3191176,159.0,47.0,47.0,4.423,397.0,0.0,90.0,37057.27
2023-10-08 14:55:04+00:00,3191570,160.0,47.0,47.0,4.423,394.0,0.0,90.0,37061.66
2023-10-08 14:55:05+00:00,3191964,160.0,47.0,47.0,4.413,394.0,0.0,91.0,37066.17
2023-10-08 14:55:06+00:00,3192360,160.0,47.0,47.0,4.413,396.0,0.0,91.0,37070.57
2023-10-08 14:55:07+00:00,3192759,161.0,47.0,47.0,4.413,399.0,0.0,91.0,37075.58
2023-10-08 14:55:08+00:00,3193161,161.0,47.0,47.0,4.413,402.0,0.0,90.0,37080.64
2023-10-08 14:55:09+00:00,3193565,161.0,47.0,47.0,4.441,404.0,0.0,91.0,37084.79
2023-10-08 14:55:10+00:00,3193971,162.0,47.0,47.0,4.451,406.0,0.0,91.0,37089.51
2023-10-08 14:55:11+00:00,3194376,162.0,47.0,47.0,4.451,405.0,0.0,91.0,37094.27
2023-10-08 14:55:12+00:00,3194778,161.0,47.0,47.0,4.451,402.0,0.0,91.0,37099.4
2023-10-08 14:55:13+00:00,3195175,161.0,47.0,47.0,4.451,397.0,0.0,91.0,37103.62
2023-10-08 14:55:14+00:00,3195569,162.0,47.0,47.0,4.46,394.0,0.0,91.0,37107.56
2023-10-08 14:55:15+00:00,3195961,162.0,47.0,47.0,4.46,392.0,0.0,91.0,37112.37
2023-10-08 14:55:16+00:00,3196352,162.0,47.0,47.0,4.46,391.0,0.0,90.0,37116.86
2023-10-08 14:55:17+00:00,3196743,162.0,47.0,47.0,4.469,391.0,0.0,90.0,37121.33
2023-10-08 14:55:18+00:00,3197133,161.0,47.0,47.0,4.469,390.0,0.0,90.0,37125.94
2023-10-08 14:55:19+00:00,3197524,162.0,47.0,47.0,4.469,391.0,0.0,90.0,37130.96
2023-10-08 14:55:20+00:00,3197914,162.0,47.0,47.0,4.469,390.0,0.0,90.0,37135.5
2023-10-08 14:55:21+00:00,3198303,162.0,47.0,47.0,4.469,389.0,0.0,90.0,37140.35
2023-10-08 14:55:22+00:00,3198691,161.0,47.0,47.0,4.469,388.0,0.0,90.0,37145.13
2023-10-08 14:55:23+00:00,3199080,161.0,47.0,47.0,4.479,389.0,0.0,90.0,37149.57
2023-10-08 14:55:24+00:00,3199468,161.0,47.0,47.0,4.479,388.0,0.0,90.0,37153.8
2023-10-08 14:55:25+00:00,3199853,161.0,47.0,47.0,4.479,385.0,0.0,90.0,37158.02
2023-10-08 14:55:26+00:00,3200234,161.0,47.0,47.0,4.479,381.0,0.0,90.0,37162.63
2023-10-08 14:55:27+00:00,3200611,161.0,47.0,47.0,4.479,377.0,0.0,90.0,37166.94
2023-10-08 14:55:28+00:00,3200986,161.0,47.0,47.0,4.479,375.0,0.0,90.0,37171.89
2023-10-08 14:55:29+00:00,3201359,162.0,47.0,47.0,4.479,373.0,0.0,90.0,37176.11
2023-10-08 14:55:30+00:00,3201732,162.0,47.0,47.0,4.479,373.0,0.0,90.0,37180.62
2023-10-08 14:55:31+00:00,3202104,161.0,47.0,47.0,4.479,372.0,0.0,90.0,37184.94
2023-10-08 14:55:32+00:00,3202475,162.0,47.0,47.0,4.479,371.0,0.0,90.0,37189.75
2023-10-08 14:55:33+00:00,3202846,162.0,47.0,47.0,4.479,371.0,0.0,90.0,37194.64
2023-10-08 14:55:34+00:00,3203216,162.0,47.0,47.0,4.479,370.0,0.0,90.0,37199.45
2023-10-08 14:55:35+00:00,3203585,161.0,47.0,47.0,4.479,369.0,0.0,90.0,37204.35
2023-10-08 14:55:36+00:00,3203956,162.0,47.0,47.0,4.488,371.0,0.0,90.0,37208.21
2023-10-08 14:55:37+00:00,3204327,162.0,47.0,47.0,4.488,371.0,0.0,90.0,37212.37
2023-10-08 14:55:38+00:00,3204699,162.0,47.0,47.0,4.488,372.0,0.0,90.0,37216.64
2023-10-08 14:55:39+00:00,3205070,162.0,47.0,47.0,4.479,371.0,0.0,90.0,37221.0
2023-10-08 14:55:40+00:00,3205441,161.0,47.0,47.0,4.479,371.0,0.0,90.0,37225.55
2023-10-08 14:55:41+00:00,3205812,161.0,47.0,47.0,4.479,371.0,0.0,90.0,37229.79
2023-10-08 14:55:42+00:00,3206184,161.0,47.0,47.0,4.479,372.0,0.0,90.0,37234.13
2023-10-08 14:55:43+00:00,3206556,161.0,47.0,47.0,4.479,372.0,0.0,90.0,37239.45
2023-10-08 14:55:44+00:00,3206927,161.0,47.0,47.0,4.479,371.0,0.0,90.0,37244.15
2023-10-08 14:55:45+00:00,3207298,161.0,47.0,47.0,4.479,371.0,0.0,90.0,37248.89
2023-10-08 14:55:46+00:00,3207670,161.0,47.0,47.0,4.488,372.0,0.0,90.0,37253.18
2023-10-08 14:55:47+00:00,3208043,161.0,47.0,47.0,4.488,373.0,0.0,90.0,37257.94
2023-10-08 14:55:48+00:00,3208417,160.0,47.0,47.0,4.488,374.0,0.0,90.0,37262.35
2023-10-08 14:55:49+00:00,3208792,160.0,47.0,47.0,4.488,375.0,0.0,91.0,37266.82
2023-10-08 14:55:50+00:00,3209166,159.0,47.0,47.0,4.488,374.0,0.0,91.0,37271.06
2023-10-08 14:55:51+00:00,3209541,159.0,47.0,47.0,4.488,375.0,0.0,91.0,37275.59
2023-10-08 14:55:52+00:00,3209917,159.0,47.0,47.0,4.488,376.0,0.0,91.0,37279.46
2023-10-08 14:55:53+00:00,3210293,159.0,47.0,47.0,4.488,376.0,0.0,90.0,37283.48
2023-10-08 14:55:54+00:00,3210671,160.0,47.0,47.0,4.488,378.0,0.0,90.0,37288.12
2023-10-08 14:55:55+00:00,3211049,160.0,47.0,47.0,4.479,378.0,0.0,90.0,37292.99
2023-10-08 14:55:56+00:00,3211428,159.0,47.0,47.0,4.479,379.0,0.0,90.0,37297.26
2023-10-08 14:55:57+00:00,3211808,160.0,47.0,47.0,4.479,380.0,0.0,90.0,37302.36
2023-10-08 14:55:58+00:00,3212189,159.0,47.0,47.0,4.479,381.0,0.0,90.0,37307.21
2023-10-08 14:55:59+00:00,3212572,160.0,47.0,47.0,4.488,383.0,0.0,90.0,37312.05
2023-10-08 14:56:00+00:00,3212955,160.0,47.0,47.0,4.488,383.0,0.0,91.0,37316.47
2023-10-08 14:56:01+00:00,3213336,160.0,47.0,47.0,4.488,381.0,0.0,91.0,37321.34
2023-10-08 14:56:02+00:00,3213716,160.0,47.0,47.0,4.488,380.0,0.0,91.0,37325.14
2023-10-08 14:56:03+00:00,3214096,160.0,47.0,47.0,4.488,380.0,0.0,91.0,37329.9
2023-10-08 14:56:04+00:00,3214477,160.0,47.0,47.0,4.488,381.0,0.0,91.0,37334.35
2023-10-08 14:56:05+00:00,3214859,160.0,47.0,47.0,4.488,382.0,0.0,91.0,37338.53
2023-10-08 14:56:06+00:00,3215246,160.0,47.0,47.0,4.497,387.0,0.0,90.0,37342.88
2023-10-08 14:56:07+00:00,3215633,160.0,47.0,47.0,4.488,387.0,0.0,90.0,37346.8
2023-10-08 14:56:08+00:00,3216018,160.0,47.0,47.0,4.488,385.0,0.0,90.0,37351.23
2023-10-08 14:56:09+00:00,3216399,160.0,47.0,47.0,4.479,381.0,0.0,90.0,37355.86
2023-10-08 14:56:10+00:00,3216779,160.0,47.0,47.0,4.479,380.0,0.0,90.0,37360.0
2023-10-08 14:56:11+00:00,3217157,160.0,47.0,47.0,4.479,378.0,0.0,91.0,37364.73
2023-10-08 14:56:12+00:00,3217535,161.0,47.0,47.0,4.479,378.0,-1.0,91.0,37369.21
2023-10-08 14:56:13+00:00,3217912,161.0,47.0,47.0,4.479,377.0,-1.0,91.0,37373.76
2023-10-08 14:56:14+00:00,3218289,161.0,47.0,47.0,4.479,377.0,-1.0,91.0,37378.42
2023-10-08 14:56:15+00:00,3218664,162.0,47.0,47.0,4.479,375.0,-1.0,91.0,37383.03
2023-10-08 14:56:16+00:00,3219039,162.0,47.0,47.0,4.479,375.0,-1.0,91.0,37387.4
2023-10-08 14:56:17+00:00,3219413,163.0,47.0,47.0,4.479,374.0,-1.0,91.0,37392.1
2023-10-08 14:56:18+00:00,3219786,163.0,47.0,47.0,4.479,373.0,-1.0,91.0,37395.83
2023-10-08 14:56:19+00:00,3220158,163.0,47.0,47.0,4.479,372.0,-1.0,91.0,37400.67
2023-10-08 14:56:20+00:00,3220529,163.0,47.0,47.0,4.479,371.0,-1.0,91.0,37405.67
2023-10-08 14:56:21+00:00,3220900,163.0,47.0,47.0,4.479,371.0,-1.0,91.0,37410.38
2023-10-08 14:56:22+00:00,3221274,163.0,47.0,47.0,4.488,374.0,-1.0,91.0,37415.24
2023-10-08 14:56:23+00:00,3221648,163.0,47.0,47.0,4.488,374.0,-1.0,91.0,37419.81
2023-10-08 14:56:24+00:00,3222022,163.0,47.0,47.0,4.488,374.0,-1.0,91.0,37424.32
2023-10-08 14:56:25+00:00,3222396,163.0,47.0,47.0,4.488,374.0,-1.0,91.0,37428.88
2023-10-08 14:56:26+00:00,3222769,162.0,47.0,47.0,4.488,373.0,-1.0,91.0,37433.15
2023-10-08 14:56:27+00:00,3223141,163.0,47.0,47.0,4.488,372.0,-1.0,91.0,37438.24
2023-10-08 14:56:28+00:00,3223514,163.0,47.0,47.0,4.497,373.0,-1.0,90.0,37442.46
2023-10-08 14:56:29+00:00,3223889,163.0,47.0,47.0,4.497,375.0,-1.0,90.0,37447.01
2023-10-08 14:56:30+00:00,3224264,162.0,47.0,47.0,4.497,375.0,-1.0,90.0,37451.36
2023-10-08 14:56:31+00:00,3224639,162.0,47.0,47.0,4.497,375.0,-1.0,90.0,37455.85
2023-10-08 14:56:32+00:00,3225013,162.0,47.0,47.0,4.497,374.0,-1.0,90.0,37460.51
2023-10-08 14:56:33+00:00,3225388,162.0,47.0,47.0,4.497,375.0,-1.0,90.0,37464.34
2023-10-08 14:56:34+00:00,3225761,162.0,47.0,47.0,4.497,373.0,-1.0,91.0,37468.68
2023-10-08 14:56:35+00:00,3226132,162.0,47.0,47.0,4.469,371.0,-1.0,91.0,37473.32
2023-10-08 14:56:36+00:00,3226504,161.0,47.0,47.0,4.469,372.0,-1.0,91.0,37478.57
2023-10-08 14:56:37+00:00,3226876,162.0,47.0,47.0,4.469,372.0,-1.0,91.0,37483.2
2023-10-08 14:56:38+00:00,3227250,162.0,47.0,47.0,4.469,374.0,-1.0,90.0,37487.48
2023-10-08 14:56:39+00:00,3227625,161.0,47.0,47.0,4.469,375.0,-1.0,90.0,37492.11
2023-10-08 14:56:40+00:00,3228001,162.0,47.0,47.0,4.479,376.0,-1.0,90.0,37496.95
2023-10-08 14:56:41+00:00,3228378,161.0,47.0,47.0,4.479,377.0,-1.0,90.0,37501.24
2023-10-08 14:56:42+00:00,3228755,161.0,47.0,47.0,4.479,377.0,-1.0,90.0,37505.95
2023-10-08 14:56:43+00:00,3229133,162.0,47.0,47.0,4.479,378.0,-1.0,90.0,37510.27
2023-10-08 14:56:44+00:00,3229511,161.0,47.0,47.0,4.479,378.0,-1.0,90.0,37514.85
2023-10-08 14:56:45+00:00,3229889,161.0,47.0,47.0,4.479,378.0,-1.0,90.0,37519.36
2023-10-08 14:56:46+00:00,3230267,161.0,47.0,47.0,4.479,378.0,-1.0,90.0,37523.8
2023-10-08 14:56:47+00:00,3230646,161.0,47.0,47.0,4.479,379.0,-1.0,90.0,37528.63
2023-10-08 14:56:48+00:00,3231024,161.0,47.0,47.0,4.479,378.0,-1.0,90.0,37533.46
2023-10-08 14:56:49+00:00,3231404,161.0,47.0,47.0,4.488,380.0,-1.0,90.0,37537.82
2023-10-08 14:56:50+00:00,3231784,161.0,47.0,47.0,4.488,380.0,-1.0,90.0,37542.26
2023-10-08 14:56:51+00:00,3232163,161.0,47.0,47.0,4.488,379.0,-1.0,90.0,37547.25
2023-10-08 14:56:52+00:00,3232542,161.0,47.0,47.0,4.488,379.0,-1.0,90.0,37552.26
2023-10-08 14:56:53+00:00,3232922,161.0,47.0,47.0,4.497,380.0,-1.0,90.0,37557.01
2023-10-08 14:56:54+00:00,3233303,161.0,47.0,47.0,4.507,381.0,-1.0,91.0,37561.52
2023-10-08 14:56:55+00:00,3233684,161.0,47.0,47.0,4.507,381.0,-1.0,91.0,37565.58
2023-10-08 14:56:56+00:00,3234064,162.0,47.0,47.0,4.507,380.0,-1.0,91.0,37569.86
2023-10-08 14:56:57+00:00,3234444,161.0,47.0,47.0,4.507,380.0,-1.0,91.0,37574.21
2023-10-08 14:56:58+00:00,3234825,161.0,47.0,47.0,4.507,381.0,-1.0,91.0,37578.82
2023-10-08 14:56:59+00:00,3235208,161.0,47.0,47.0,4.507,383.0,-1.0,91.0,37583.23
2023-10-08 14:57:00+00:00,3235592,161.0,47.0,47.0,4.507,384.0,-1.0,91.0,37587.88
2023-10-08 14:57:01+00:00,3235976,161.0,47.0,47.0,4.507,384.0,-1.0,91.0,37593.28
2023-10-08 14:57:02+00:00,3236360,161.0,47.0,47.0,4.507,384.0,-1.0,91.0,37598.03
2023-10-08 14:57:03+00:00,3236745,161.0,47.0,47.0,4.516,385.0,-1.0,91.0,37602.91
2023-10-08 14:57:04+00:00,3237129,161.0,47.0,47.0,4.516,384.0,-1.0,91.0,37608.15
2023-10-08 14:57:05+00:00,3237513,160.0,47.0,47.0,4.516,384.0,-1.0,91.0,37612.1
2023-10-08 14:57:06+00:00,3237897,160.0,47.0,47.0,4.525,384.0,-1.0,91.0,37616.7
2023-10-08 14:57:07+00:00,3238281,161.0,47.0,47.0,4.525,384.0,-1.0,91.0,37621.44
2023-10-08 14:57:08+00:00,3238665,160.0,47.0,47.0,4.525,384.0,-1.0,91.0,37625.78
2023-10-08 14:57:09+00:00,3239049,160.0,47.0,47.0,4.535,384.0,-1.0,91.0,37629.73
2023-10-08 14:57:10+00:00,3239432,161.0,47.0,47.0,4.535,383.0,-1.0,90.0,37634.39
2023-10-08 14:57:11+00:00,3239815,160.0,47.0,47.0,4.525,383.0,-1.0,90.0,37639.38
2023-10-08 14:57:12+00:00,3240198,160.0,47.0,47.0,4.525,383.0,-1.0,90.0,37643.75
2023-10-08 14:57:13+00:00,3240582,160.0,47.0,47.0,4.535,384.0,-1.0,90.0,37648.8
2023-10-08 14:57:14+00:00,3240966,160.0,47.0,47.0,4.535,384.0,-1.0,90.0,37653.31
2023-10-08 14:57:15+00:00,3241350,160.0,47.0,47.0,4.535,384.0,-1.0,90.0,37657.85
2023-10-08 14:57:16+00:00,3241734,160.0,47.0,47.0,4.535,384.0,-1.0,90.0,37662.58
2023-10-08 14:57:17+00:00,3242118,160.0,47.0,47.0,4.535,384.0,-1.0,90.0,37666.6
2023-10-08 14:57:18+00:00,3242501,160.0,47.0,47.0,4.535,383.0,-1.0,90.0,37671.3
2023-10-08 14:57:19+00:00,3242883,161.0,47.0,47.0,4.535,382.0,-1.0,91.0,37675.56
2023-10-08 14:57:20+00:00,3243263,161.0,47.0,47.0,4.535,380.0,-1.0,91.0,37679.84
2023-10-08 14:57:21+00:00,3243642,161.0,47.0,47.0,4.535,379.0,-1.0,91.0,37683.9
2023-10-08 14:57:22+00:00,3244020,161.0,47.0,47.0,4.535,378.0,-1.0,91.0,37688.4
2023-10-08 14:57:23+00:00,3244398,161.0,47.0,47.0,4.535,378.0,-1.0,91.0,37692.7
2023-10-08 14:57:24+00:00,3244775,162.0,47.0,47.0,4.525,377.0,-1.0,91.0,37697.0
2023-10-08 14:57:25+00:00,3245151,162.0,47.0,47.0,4.525,376.0,-1.0,91.0,37701.78
2023-10-08 14:57:26+00:00,3245526,162.0,47.0,47.0,4.525,375.0,-1.0,91.0,37706.57
2023-10-08 14:57:27+00:00,3245902,162.0,47.0,47.0,4.525,376.0,-1.0,90.0,37711.01
2023-10-08 14:57:28+00:00,3246277,162.0,47.0,47.0,4.525,375.0,-1.0,90.0,37715.82
2023-10-08 14:57:29+00:00,3246651,163.0,47.0,47.0,4.525,374.0,-1.0,90.0,37720.31
2023-10-08 14:57:30+00:00,3247025,162.0,47.0,47.0,4.525,374.0,-1.0,90.0,37724.57
2023-10-08 14:57:31+00:00,3247400,162.0,47.0,47.0,4.525,375.0,-1.0,90.0,37729.08
2023-10-08 14:57:32+00:00,3247775,162.0,47.0,47.0,4.525,375.0,-1.0,90.0,37733.54
2023-10-08 14:57:33+00:00,3248151,162.0,47.0,47.0,4.525,376.0,-1.0,90.0,37738.01
2023-10-08 14:57:34+00:00,3248527,162.0,47.0,47.0,4.525,376.0,-1.0,90.0,37742.78
2023-10-08 14:57:35+00:00,3248902,162.0,47.0,47.0,4.525,375.0,-1.0,90.0,37747.34
2023-10-08 14:57:36+00:00,3249277,162.0,47.0,47.0,4.525,375.0,-1.0,90.0,37751.83
2023-10-08 14:57:37+00:00,3249651,162.0,47.0,47.0,4.525,374.0,-1.0,90.0,37756.14
2023-10-08 14:57:38+00:00,3250023,162.0,47.0,47.0,4.525,372.0,-1.0,91.0,37761.11
2023-10-08 14:57:39+00:00,3250394,162.0,47.0,47.0,4.525,371.0,-1.0,91.0,37765.22
2023-10-08 14:57:40+00:00,3250764,162.0,47.0,47.0,4.525,370.0,-1.0,91.0,37769.69
2023-10-08 14:57:41+00:00,3251133,162.0,47.0,47.0,4.525,369.0,-1.0,91.0,37773.84
2023-10-08 14:57:42+00:00,3251502,162.0,46.0,46.0,4.525,369.0,-1.0,91.0,37778.07
2023-10-08 14:57:43+00:00,3251870,161.0,46.0,46.0,4.525,368.0,-1.0,90.0,37782.49
2023-10-08 14:57:44+00:00,3252238,161.0,46.0,46.0,4.516,368.0,-1.0,90.0,37786.85
2023-10-08 14:57:45+00:00,3252606,161.0,46.0,46.0,4.516,368.0,-1.0,90.0,37791.4
2023-10-08 14:57:46+00:00,3252973,161.0,46.0,46.0,4.516,367.0,-1.0,90.0,37796.05
2023-10-08 14:57:47+00:00,3253340,161.0,46.0,46.0,4.516,367.0,-1.0,90.0,37800.78
2023-10-08 14:57:48+00:00,3253707,161.0,46.0,46.0,4.516,367.0,-1.0,90.0,37805.28
2023-10-08 14:57:49+00:00,3254075,161.0,46.0,46.0,4.516,368.0,-1.0,90.0,37809.61
2023-10-08 14:57:50+00:00,3254442,161.0,46.0,46.0,4.516,367.0,-1.0,91.0,37814.27
2023-10-08 14:57:51+00:00,3254809,161.0,46.0,46.0,4.516,367.0,-1.0,91.0,37818.86
2023-10-08 14:57:52+00:00,3255176,161.0,46.0,46.0,4.516,367.0,-1.0,91.0,37823.35
2023-10-08 14:57:53+00:00,3255542,161.0,46.0,46.0,4.516,366.0,-1.0,92.0,37827.59
2023-10-08 14:57:54+00:00,3255909,161.0,46.0,46.0,4.516,367.0,-1.0,92.0,37831.46
2023-10-08 14:57:55+00:00,3256278,161.0,46.0,46.0,4.516,369.0,-1.0,92.0,37835.63
2023-10-08 14:57:56+00:00,3256650,162.0,46.0,46.0,4.507,372.0,-1.0,92.0,37839.6
2023-10-08 14:57:57+00:00,3257024,162.0,46.0,46.0,4.497,374.0,-1.0,91.0,37844.31
2023-10-08 14:57:58+00:00,3257400,161.0,46.0,46.0,4.497,376.0,-1.0,91.0,37849.36
2023-10-08 14:57:59+00:00,3257778,162.0,46.0,46.0,4.497,378.0,-1.0,91.0,37853.71
2023-10-08 14:58:00+00:00,3258157,162.0,46.0,46.0,4.497,379.0,-1.0,91.0,37858.51
2023-10-08 14:58:01+00:00,3258538,162.0,46.0,46.0,4.497,381.0,-1.0,90.0,37863.27
2023-10-08 14:58:02+00:00,3258920,162.0,46.0,46.0,4.497,382.0,-1.0,90.0,37868.32
2023-10-08 14:58:03+00:00,3259303,163.0,46.0,46.0,4.497,383.0,-1.0,90.0,37872.76
2023-10-08 14:58:04+00:00,3259689,162.0,46.0,46.0,4.507,386.0,-1.0,90.0,37877.46
2023-10-08 14:58:05+00:00,3260075,163.0,46.0,46.0,4.507,386.0,-1.0,90.0,37881.79
2023-10-08 14:58:06+00:00,3260461,163.0,46.0,46.0,4.507,386.0,-1.0,90.0,37886.31
2023-10-08 14:58:07+00:00,3260848,163.0,46.0,46.0,4.507,387.0,-1.0,90.0,37891.13
2023-10-08 14:58:08+00:00,3261235,163.0,46.0,46.0,4.507,387.0,-1.0,90.0,37895.91
2023-10-08 14:58:09+00:00,3261622,162.0,46.0,46.0,4.516,387.0,-1.0,90.0,37900.7
2023-10-08 14:58:10+00:00,3262009,162.0,46.0,46.0,4.516,387.0,-1.0,91.0,37905.43
2023-10-08 14:58:11+00:00,3262395,162.0,46.0,46.0,4.516,386.0,-1.0,91.0,37909.95
2023-10-08 14:58:12+00:00,3262783,162.0,46.0,46.0,4.525,388.0,-1.0,91.0,37914.98
2023-10-08 14:58:13+00:00,3263171,162.0,46.0,46.0,4.525,388.0,-1.0,90.0,37919.07
2023-10-08 14:58:14+00:00,3263559,161.0,46.0,46.0,4.525,388.0,-1.0,91.0,37923.26
2023-10-08 14:58:15+00:00,3263946,161.0,46.0,46.0,4.525,387.0,-1.0,91.0,37928.08
2023-10-08 14:58:16+00:00,3264333,162.0,46.0,46.0,4.525,387.0,-1.0,91.0,37933.29
2023-10-08 14:58:17+00:00,3264722,162.0,46.0,46.0,4.535,389.0,-1.0,91.0,37938.4
2023-10-08 14:58:18+00:00,3265112,162.0,46.0,46.0,4.535,390.0,-1.0,91.0,37942.41
2023-10-08 14:58:19+00:00,3265503,162.0,46.0,46.0,4.544,391.0,-1.0,91.0,37947.58
2023-10-08 14:58:20+00:00,3265894,162.0,46.0,46.0,4.544,391.0,-1.0,91.0,37951.82
2023-10-08 14:58:21+00:00,3266283,161.0,46.0,46.0,4.544,389.0,-1.0,91.0,37956.84
2023-10-08 14:58:22+00:00,3266671,161.0,46.0,46.0,4.553,388.0,-1.0,91.0,37960.99
2023-10-08 14:58:23+00:00,3267057,162.0,46.0,46.0,4.553,386.0,-1.0,91.0,37965.75
2023-10-08 14:58:24+00:00,3267442,162.0,46.0,46.0,4.553,385.0,-1.0,91.0,37969.93
2023-10-08 14:58:25+00:00,3267826,162.0,46.0,46.0,4.553,384.0,-1.0,91.0,37975.08
2023-10-08 14:58:26+00:00,3268208,162.0,46.0,46.0,4.553,382.0,-1.0,91.0,37979.61
2023-10-08 14:58:27+00:00,3268591,162.0,46.0,46.0,4.563,383.0,-1.0,91.0,37984.17
2023-10-08 14:58:28+00:00,3268975,161.0,46.0,46.0,4.563,384.0,-1.0,90.0,37988.74
2023-10-08 14:58:29+00:00,3269360,162.0,46.0,46.0,4.563,385.0,-1.0,90.0,37993.54
2023-10-08 14:58:30+00:00,3269746,162.0,46.0,46.0,4.563,386.0,-1.0,90.0,37997.81
2023-10-08 14:58:31+00:00,3270133,161.0,46.0,46.0,4.563,387.0,-1.0,90.0,38002.41
2023-10-08 14:58:32+00:00,3270522,162.0,46.0,46.0,4.563,389.0,-1.0,89.0,38006.63
2023-10-08 14:58:33+00:00,3270915,162.0,46.0,46.0,4.563,393.0,-1.0,89.0,38011.09
2023-10-08 14:58:34+00:00,3271307,161.0,46.0,46.0,4.553,392.0,-1.0,89.0,38015.52
2023-10-08 14:58:35+00:00,3271699,161.0,46.0,46.0,4.553,392.0,-1.0,89.0,38019.74
2023-10-08 14:58:36+00:00,3272091,161.0,46.0,46.0,4.553,392.0,-1.0,90.0,38024.2
2023-10-08 14:58:37+00:00,3272484,160.0,46.0,46.0,4.553,393.0,-1.0,90.0,38028.68
2023-10-08 14:58:38+00:00,3272877,161.0,46.0,46.0,4.553,393.0,-1.0,90.0,38032.76
2023-10-08 14:58:39+00:00,3273269,161.0,46.0,46.0,4.553,392.0,-1.0,91.0,38037.09
2023-10-08 14:58:40+00:00,3273662,161.0,46.0,46.0,4.544,393.0,-1.0,91.0,38041.01
2023-10-08 14:58:41+00:00,3274060,161.0,46.0,46.0,4.544,398.0,-1.0,91.0,38045.53
2023-10-08 14:58:42+00:00,3274469,162.0,46.0,46.0,4.535,409.0,-1.0,91.0,38050.98
2023-10-08 14:58:43+00:00,3274889,161.0,46.0,46.0,4.535,420.0,-1.0,92.0,38055.9
2023-10-08 14:58:44+00:00,3275321,162.0,46.0,46.0,4.544,432.0,-1.0,91.0,38060.78
2023-10-08 14:58:45+00:00,3275758,162.0,46.0,46.0,4.544,437.0,-1.0,91.0,38065.92
2023-10-08 14:58:46+00:00,3276199,161.0,46.0,46.0,4.553,441.0,-1.0,91.0,38070.46
2023-10-08 14:58:47+00:00,3276638,161.0,46.0,46.0,4.553,439.0,-1.0,90.0,38075.21
2023-10-08 14:58:48+00:00,3277079,161.0,46.0,46.0,4.553,441.0,-1.0,90.0,38079.2
2023-10-08 14:58:49+00:00,3277519,162.0,46.0,46.0,4.553,440.0,-1.0,90.0,38083.63
2023-10-08 14:58:50+00:00,3277958,161.0,46.0,46.0,4.553,439.0,-1.0,90.0,38087.68
2023-10-08 14:58:51+00:00,3278397,162.0,46.0,46.0,4.553,439.0,-1.0,90.0,38092.01
2023-10-08 14:58:52+00:00,3278840,162.0,46.0,46.0,4.553,443.0,-1.0,89.0,38096.41
2023-10-08 14:58:53+00:00,3279285,162.0,46.0,46.0,4.553,445.0,-1.0,89.0,38101.19
2023-10-08 14:58:54+00:00,3279732,162.0,46.0,46.0,4.553,447.0,-1.0,89.0,38105.71
2023-10-08 14:58:55+00:00,3280179,162.0,46.0,46.0,4.544,447.0,-1.0,90.0,38110.4
2023-10-08 14:58:56+00:00,3280629,161.0,46.0,46.0,4.544,450.0,-1.0,90.0,38114.55
2023-10-08 14:58:57+00:00,3281081,162.0,46.0,46.0,4.544,452.0,-1.0,90.0,38119.19
2023-10-08 14:58:58+00:00,3281533,162.0,46.0,46.0,4.544,452.0,-1.0,90.0,38122.97
2023-10-08 14:58:59+00:00,3281984,161.0,46.0,46.0,4.544,451.0,-1.0,90.0,38127.42
2023-10-08 14:59:00+00:00,3282434,161.0,46.0,46.0,4.535,450.0,-1.0,90.0,38132.1
